timestamp_unix,datetime_utc,net_load_mw_avg,renewable_generation_mw_avg,residual_load_mw_avg,day_ahead_price_eur_mwh
1704067200,2024-01-01T00:00:00+00:00,41317.75,41180.2,137.5500000000029,0.01
1704070800,2024-01-01T01:00:00+00:00,40284.65,41091.4,-806.75,0.0
1704074400,2024-01-01T02:00:00+00:00,39513.675,40018.75,-505.0749999999971,-0.01
1704078000,2024-01-01T03:00:00+00:00,39120.175,39699.625,-579.4499999999971,-0.03
1704081600,2024-01-01T04:00:00+00:00,39437.25,40059.899999999994,-622.6499999999942,-0.02
1704085200,2024-01-01T05:00:00+00:00,39090.25,39753.600000000006,-663.3500000000058,-0.05
1704088800,2024-01-01T06:00:00+00:00,39724.225,40068.925,-344.70000000000437,-0.02
1704092400,2024-01-01T07:00:00+00:00,40430.25,41418.725,-988.4749999999985,0.0
1704096000,2024-01-01T08:00:00+00:00,42524.4,44872.049999999996,-2347.649999999994,0.04
1704099600,2024-01-01T09:00:00+00:00,45033.55,49416.875,-4383.324999999997,0.06
1704103200,2024-01-01T10:00:00+00:00,47715.675,52022.25,-4306.574999999997,0.54
1704106800,2024-01-01T11:00:00+00:00,48774.825,51250.149999999994,-2475.324999999997,2.24
1704110400,2024-01-01T12:00:00+00:00,48165.675,48506.1,-340.42499999999563,1.96
1704114000,2024-01-01T13:00:00+00:00,47795.825,44291.375,3504.449999999997,1.04
1704117600,2024-01-01T14:00:00+00:00,47846.9,39884.325,7962.575000000004,3.66
1704121200,2024-01-01T15:00:00+00:00,49900.225000000006,38557.975,11342.250000000007,43.06
1704124800,2024-01-01T16:00:00+00:00,53348.025,39536.625,13811.400000000001,49.93
1704128400,2024-01-01T17:00:00+00:00,53431.899999999994,38735.35,14696.549999999996,58.0
1704132000,2024-01-01T18:00:00+00:00,52281.2,38132.05,14149.149999999994,54.25
1704135600,2024-01-01T19:00:00+00:00,50102.625,37101.325,13001.300000000003,48.01
1704139200,2024-01-01T20:00:00+00:00,48056.075,35835.875,12220.199999999997,42.95
1704142800,2024-01-01T21:00:00+00:00,46475.875,34210.55,12265.324999999997,47.09
1704146400,2024-01-01T22:00:00+00:00,43701.15,32197.175000000003,11503.974999999999,35.55
1704150000,2024-01-01T23:00:00+00:00,40861.95,30933.0,9928.949999999997,30.59
1704153600,2024-01-02T00:00:00+00:00,39465.625,30117.15,9348.474999999999,20.07
1704157200,2024-01-02T01:00:00+00:00,39427.05,29949.324999999997,9477.725000000006,31.03
1704160800,2024-01-02T02:00:00+00:00,39764.1,31414.425000000003,8349.674999999996,18.39
1704164400,2024-01-02T03:00:00+00:00,41949.725,33846.1,8103.625,11.08
1704168000,2024-01-02T04:00:00+00:00,45187.35,36688.05,8499.299999999996,13.78
1704171600,2024-01-02T05:00:00+00:00,50799.075,39837.775,10961.299999999996,47.63
1704175200,2024-01-02T06:00:00+00:00,55949.55,41716.075,14233.475000000006,58.1
1704178800,2024-01-02T07:00:00+00:00,59656.5,42911.925,16744.574999999997,65.67
1704182400,2024-01-02T08:00:00+00:00,61661.7,43518.425,18143.274999999994,64.73
1704186000,2024-01-02T09:00:00+00:00,63341.525,44500.775,18840.75,68.98
1704189600,2024-01-02T10:00:00+00:00,64852.875,43291.375,21561.5,73.54
1704193200,2024-01-02T11:00:00+00:00,65215.0,42319.3,22895.699999999997,78.16
1704196800,2024-01-02T12:00:00+00:00,64509.65,40841.9,23667.75,78.87
1704200400,2024-01-02T13:00:00+00:00,63549.549999999996,38818.8,24730.749999999993,79.24
1704204000,2024-01-02T14:00:00+00:00,63934.775,37939.1,25995.675000000003,79.96
1704207600,2024-01-02T15:00:00+00:00,65382.525,39647.0,25735.525,83.46
1704211200,2024-01-02T16:00:00+00:00,67458.0,42968.0,24490.0,80.92
1704214800,2024-01-02T17:00:00+00:00,67133.6,45606.65,21526.950000000004,74.95
1704218400,2024-01-02T18:00:00+00:00,65156.75,47904.175,17252.574999999997,63.18
1704222000,2024-01-02T19:00:00+00:00,61834.525,49117.45,12717.075000000004,57.11
1704225600,2024-01-02T20:00:00+00:00,58305.025,50110.399999999994,8194.625000000007,46.89
1704229200,2024-01-02T21:00:00+00:00,55354.9,49649.75,5705.1500000000015,40.0
1704232800,2024-01-02T22:00:00+00:00,52227.275,49614.275,2613.0,7.43
1704236400,2024-01-02T23:00:00+00:00,49108.35,46840.575000000004,2267.774999999994,-0.08
1704240000,2024-01-03T00:00:00+00:00,47190.175,46202.5,987.6750000000029,-1.23
1704243600,2024-01-03T01:00:00+00:00,46082.65,46483.25,-400.59999999999854,-1.3
1704247200,2024-01-03T02:00:00+00:00,46467.05,46410.375,56.67500000000291,-1.31
1704250800,2024-01-03T03:00:00+00:00,47984.425,47234.325,750.1000000000058,-1.31
1704254400,2024-01-03T04:00:00+00:00,51045.825,48154.25,2891.574999999997,-1.38
1704258000,2024-01-03T05:00:00+00:00,57196.275,53159.325,4036.9500000000044,1.09
1704261600,2024-01-03T06:00:00+00:00,61988.9,54458.775,7530.125,40.59
1704265200,2024-01-03T07:00:00+00:00,64912.225,54518.575,10393.650000000001,59.61
1704268800,2024-01-03T08:00:00+00:00,66289.375,56660.95,9628.425000000003,60.61
1704272400,2024-01-03T09:00:00+00:00,67146.95,60607.95,6539.0,57.0
1704276000,2024-01-03T10:00:00+00:00,68597.975,62553.6,6044.375000000007,54.89
1704279600,2024-01-03T11:00:00+00:00,68611.65,62491.649999999994,6120.0,53.89
1704283200,2024-01-03T12:00:00+00:00,67151.75,60880.85,6270.9000000000015,54.42
1704286800,2024-01-03T13:00:00+00:00,65925.85,56964.325,8961.525000000009,60.86
1704290400,2024-01-03T14:00:00+00:00,65449.700000000004,51429.1,14020.600000000006,67.18
1704294000,2024-01-03T15:00:00+00:00,66104.5,47659.850000000006,18444.649999999994,73.59
1704297600,2024-01-03T16:00:00+00:00,68716.225,45769.475,22946.750000000007,82.28
1704301200,2024-01-03T17:00:00+00:00,68745.15,44365.075000000004,24380.07499999999,82.97
1704304800,2024-01-03T18:00:00+00:00,66495.175,42961.05,23534.125,79.03
1704308400,2024-01-03T19:00:00+00:00,62444.225,41782.025,20662.199999999997,73.23
1704312000,2024-01-03T20:00:00+00:00,59301.625,41329.2,17972.425000000003,67.41
1704315600,2024-01-03T21:00:00+00:00,56130.725,40190.125,15940.599999999999,65.0
1704319200,2024-01-03T22:00:00+00:00,52154.725,40514.924999999996,11639.800000000003,58.12
1704322800,2024-01-03T23:00:00+00:00,49351.524999999994,40909.175,8442.349999999991,57.3
1704326400,2024-01-04T00:00:00+00:00,48194.1,41574.05,6620.049999999996,50.46
1704330000,2024-01-04T01:00:00+00:00,47516.925,42604.275,4912.6500000000015,40.0
1704333600,2024-01-04T02:00:00+00:00,47926.55,43053.25,4873.300000000003,25.48
1704337200,2024-01-04T03:00:00+00:00,49259.8,43567.675,5692.125,35.0
1704340800,2024-01-04T04:00:00+00:00,51890.375,44067.45,7822.925000000003,57.73
1704344400,2024-01-04T05:00:00+00:00,57140.8,43566.950000000004,13573.849999999999,72.65
1704348000,2024-01-04T06:00:00+00:00,63122.025,42494.725,20627.300000000003,85.02
1704351600,2024-01-04T07:00:00+00:00,67000.8,41319.475,25681.325000000004,91.47
1704355200,2024-01-04T08:00:00+00:00,68392.45,41654.2,26738.25,94.2
1704358800,2024-01-04T09:00:00+00:00,69574.0,43060.725,26513.275,91.61
1704362400,2024-01-04T10:00:00+00:00,69775.95,43142.7,26633.25,90.03
1704366000,2024-01-04T11:00:00+00:00,69818.325,41522.875,28295.449999999997,86.3
1704369600,2024-01-04T12:00:00+00:00,68890.3,38152.7,30737.600000000006,85.96
1704373200,2024-01-04T13:00:00+00:00,67817.775,33261.4,34556.37499999999,92.11
1704376800,2024-01-04T14:00:00+00:00,67093.8,27495.225,39598.575000000004,98.62
1704380400,2024-01-04T15:00:00+00:00,67937.7,23061.325,44876.375,105.73
1704384000,2024-01-04T16:00:00+00:00,69935.425,20345.975,49589.450000000004,133.23
1704387600,2024-01-04T17:00:00+00:00,69014.8,18044.9,50969.9,144.65
1704391200,2024-01-04T18:00:00+00:00,67442.82500000001,16657.825,50785.000000000015,125.0
1704394800,2024-01-04T19:00:00+00:00,63507.375,16156.425000000001,47350.95,103.59
1704398400,2024-01-04T20:00:00+00:00,60063.45,15809.075,44254.375,100.01
1704402000,2024-01-04T21:00:00+00:00,56911.8,16669.9,40241.9,94.86
1704405600,2024-01-04T22:00:00+00:00,53307.75,17226.625,36081.125,88.83
1704409200,2024-01-04T23:00:00+00:00,49901.675,18615.475,31286.200000000004,86.08
1704412800,2024-01-05T00:00:00+00:00,48155.125,20449.524999999998,27705.600000000002,80.51
1704416400,2024-01-05T01:00:00+00:00,46955.925,22393.625,24562.300000000003,77.01
1704420000,2024-01-05T02:00:00+00:00,47255.725,24696.0,22559.725,73.21
1704423600,2024-01-05T03:00:00+00:00,48613.125,26153.75,22459.375,74.05
1704427200,2024-01-05T04:00:00+00:00,51205.525,27907.9,23297.625,76.03
1704430800,2024-01-05T05:00:00+00:00,56229.65,29921.75,26307.9,81.0
1704434400,2024-01-05T06:00:00+00:00,61951.85,31843.25,30108.6,87.0
1704438000,2024-01-05T07:00:00+00:00,65620.725,33866.1,31754.625000000007,89.57
1704441600,2024-01-05T08:00:00+00:00,67308.875,36834.725,30474.15,94.93
1704445200,2024-01-05T09:00:00+00:00,68144.65,40572.65,27571.999999999993,96.28
1704448800,2024-01-05T10:00:00+00:00,68946.0,43156.025,25789.975,98.22
1704452400,2024-01-05T11:00:00+00:00,68663.2,42868.925,25794.274999999994,92.24
1704456000,2024-01-05T12:00:00+00:00,67282.3,40668.825000000004,26613.475,91.54
1704459600,2024-01-05T13:00:00+00:00,66150.8,37933.0,28217.800000000003,96.41
1704463200,2024-01-05T14:00:00+00:00,65678.05,34571.825,31106.225000000006,100.05
1704466800,2024-01-05T15:00:00+00:00,66830.275,32853.95,33976.325,102.97
1704470400,2024-01-05T16:00:00+00:00,69286.34999999999,33251.5,36034.84999999999,107.38
1704474000,2024-01-05T17:00:00+00:00,69183.125,33402.149999999994,35780.975000000006,108.45
1704477600,2024-01-05T18:00:00+00:00,67125.25,33335.274999999994,33789.975000000006,103.96
1704481200,2024-01-05T19:00:00+00:00,63297.375,32258.475,31038.9,100.09
1704484800,2024-01-05T20:00:00+00:00,59997.75,31136.65,28861.1,94.19
1704488400,2024-01-05T21:00:00+00:00,57321.125,29393.15,27927.975,94.92
1704492000,2024-01-05T22:00:00+00:00,53662.25,27642.075,26020.175,86.8
1704495600,2024-01-05T23:00:00+00:00,50620.525,26134.075,24486.45,82.25
1704499200,2024-01-06T00:00:00+00:00,48787.55,24716.975,24070.575000000004,80.2
1704502800,2024-01-06T01:00:00+00:00,47747.85,23800.775,23947.074999999997,76.13
1704506400,2024-01-06T02:00:00+00:00,47071.149999999994,23107.85,23963.299999999996,73.01
1704510000,2024-01-06T03:00:00+00:00,47167.5,22835.675000000003,24331.824999999997,73.01
1704513600,2024-01-06T04:00:00+00:00,47511.95,22458.525,25053.424999999996,74.59
1704517200,2024-01-06T05:00:00+00:00,48158.175,22628.55,25529.625000000004,75.1
1704520800,2024-01-06T06:00:00+00:00,49864.925,22672.225000000002,27192.7,81.39
1704524400,2024-01-06T07:00:00+00:00,53656.7,23080.850000000002,30575.849999999995,88.4
1704528000,2024-01-06T08:00:00+00:00,57411.35,24626.25,32785.1,92.23
1704531600,2024-01-06T09:00:00+00:00,59506.575,25997.425,33509.149999999994,97.3
1704535200,2024-01-06T10:00:00+00:00,61369.475,26738.95,34630.524999999994,100.43
1704538800,2024-01-06T11:00:00+00:00,61746.025,26846.1,34899.925,99.16
1704542400,2024-01-06T12:00:00+00:00,60614.775,25972.825,34641.95,95.22
1704546000,2024-01-06T13:00:00+00:00,59979.575,24831.225,35148.35,92.55
1704549600,2024-01-06T14:00:00+00:00,60071.55,23730.925000000003,36340.625,95.09
1704553200,2024-01-06T15:00:00+00:00,60888.425,23341.425000000003,37547.0,99.85
1704556800,2024-01-06T16:00:00+00:00,63027.2,23835.625,39191.575,104.27
1704560400,2024-01-06T17:00:00+00:00,63094.575,23963.574999999997,39131.0,103.63
1704564000,2024-01-06T18:00:00+00:00,61367.3,23775.95,37591.350000000006,99.0
1704567600,2024-01-06T19:00:00+00:00,58062.1,23670.175000000003,34391.924999999996,92.14
1704571200,2024-01-06T20:00:00+00:00,55513.55,23413.6,32099.950000000004,88.0
1704574800,2024-01-06T21:00:00+00:00,54193.1,23017.325,31175.774999999998,86.57
1704578400,2024-01-06T22:00:00+00:00,51220.6,22893.9,28326.699999999997,79.87
1704582000,2024-01-06T23:00:00+00:00,48305.0,22582.75,25722.25,84.08
1704585600,2024-01-07T00:00:00+00:00,46563.100000000006,22667.625,23895.475000000006,79.82
1704589200,2024-01-07T01:00:00+00:00,45820.65,22764.800000000003,23055.85,76.76
1704592800,2024-01-07T02:00:00+00:00,45307.5,22718.275,22589.225,73.46
1704596400,2024-01-07T03:00:00+00:00,45420.175,22920.3,22499.875000000004,71.86
1704600000,2024-01-07T04:00:00+00:00,45335.525,23090.975000000002,22244.55,72.08
1704603600,2024-01-07T05:00:00+00:00,45490.35,23837.725000000002,21652.624999999996,74.9
1704607200,2024-01-07T06:00:00+00:00,47229.875,23899.025,23330.85,77.69
1704610800,2024-01-07T07:00:00+00:00,49931.425,23713.05,26218.375000000004,81.79
1704614400,2024-01-07T08:00:00+00:00,53993.825,24528.075,29465.749999999996,84.86
1704618000,2024-01-07T09:00:00+00:00,56878.3,25606.725,31271.575000000004,87.15
1704621600,2024-01-07T10:00:00+00:00,59634.45,27305.575,32328.874999999996,89.14
1704625200,2024-01-07T11:00:00+00:00,60517.5,28072.35,32445.15,88.66
1704628800,2024-01-07T12:00:00+00:00,59340.975,27762.15,31578.824999999997,84.81
1704632400,2024-01-07T13:00:00+00:00,58449.15,26710.35,31738.800000000003,84.34
1704636000,2024-01-07T14:00:00+00:00,58161.95,25092.9,33069.049999999996,88.01
1704639600,2024-01-07T15:00:00+00:00,59956.25,25134.875,34821.375,93.42
1704643200,2024-01-07T16:00:00+00:00,63719.1,26530.825,37188.274999999994,101.77
1704646800,2024-01-07T17:00:00+00:00,64367.525,28190.45,36177.075,104.85
1704650400,2024-01-07T18:00:00+00:00,62871.975,29466.775,33405.2,103.55
1704654000,2024-01-07T19:00:00+00:00,59998.075,28921.275,31076.799999999996,100.5
1704657600,2024-01-07T20:00:00+00:00,58271.8,27760.425,30511.375000000004,93.31
1704661200,2024-01-07T21:00:00+00:00,57716.025,27450.55,30265.475000000002,91.17
1704664800,2024-01-07T22:00:00+00:00,55036.425,27662.35,27374.075000000004,83.86
1704668400,2024-01-07T23:00:00+00:00,53267.725,27649.525,25618.199999999997,87.02
1704672000,2024-01-08T00:00:00+00:00,51655.625,28226.525,23429.1,84.32
1704675600,2024-01-08T01:00:00+00:00,51138.725,29019.574999999997,22119.15,81.82
1704679200,2024-01-08T02:00:00+00:00,51316.725,29425.675,21891.05,79.11
1704682800,2024-01-08T03:00:00+00:00,52371.350000000006,28875.65,23495.700000000004,78.48
1704686400,2024-01-08T04:00:00+00:00,55878.225,28533.075,27345.149999999998,82.1
1704690000,2024-01-08T05:00:00+00:00,64188.375,28929.5,35258.875,94.3
1704693600,2024-01-08T06:00:00+00:00,70437.2,29157.85,41279.35,111.1
1704697200,2024-01-08T07:00:00+00:00,74132.525,29991.625,44140.899999999994,121.11
1704700800,2024-01-08T08:00:00+00:00,74675.175,32264.6,42410.575000000004,117.83
1704704400,2024-01-08T09:00:00+00:00,74211.525,35821.775,38389.74999999999,110.6
1704708000,2024-01-08T10:00:00+00:00,74247.5,39816.25,34431.25,103.0
1704711600,2024-01-08T11:00:00+00:00,73779.15,42173.675,31605.47499999999,95.5
1704715200,2024-01-08T12:00:00+00:00,73491.425,41755.425,31736.0,92.6
1704718800,2024-01-08T13:00:00+00:00,72614.375,37847.825,34766.55,100.0
1704722400,2024-01-08T14:00:00+00:00,72278.07500000001,32408.425,39869.65000000001,107.98
1704726000,2024-01-08T15:00:00+00:00,72706.575,30220.725,42485.85,116.87
1704729600,2024-01-08T16:00:00+00:00,75264.375,30982.3,44282.075,129.13
1704733200,2024-01-08T17:00:00+00:00,75229.525,31052.35,44177.174999999996,130.01
1704736800,2024-01-08T18:00:00+00:00,73790.675,30581.550000000003,43209.125,122.12
1704740400,2024-01-08T19:00:00+00:00,70066.875,29469.525,40597.35,114.21
1704744000,2024-01-08T20:00:00+00:00,66617.52500000001,28263.925000000003,38353.600000000006,102.83
1704747600,2024-01-08T21:00:00+00:00,63839.6,26390.1,37449.5,99.98
1704751200,2024-01-08T22:00:00+00:00,60154.225,24943.5,35210.725,91.49
1704754800,2024-01-08T23:00:00+00:00,58329.1,23787.824999999997,34541.275,88.16
1704758400,2024-01-09T00:00:00+00:00,56427.65,22864.149999999998,33563.5,87.04
1704762000,2024-01-09T01:00:00+00:00,55673.25,22109.65,33563.6,85.0
1704765600,2024-01-09T02:00:00+00:00,55333.725,21254.949999999997,34078.775,84.14
1704769200,2024-01-09T03:00:00+00:00,56341.625,20719.85,35621.775,85.72
1704772800,2024-01-09T04:00:00+00:00,59747.6,20262.425000000003,39485.174999999996,89.28
1704776400,2024-01-09T05:00:00+00:00,66394.8,20378.9,46015.9,108.51
1704780000,2024-01-09T06:00:00+00:00,72611.55,20215.075,52396.475000000006,124.06
1704783600,2024-01-09T07:00:00+00:00,75435.1,20743.675,54691.425,133.24
1704787200,2024-01-09T08:00:00+00:00,75420.1,25004.375,50415.725000000006,120.91
1704790800,2024-01-09T09:00:00+00:00,75391.1,31145.325,44245.77500000001,113.19
1704794400,2024-01-09T10:00:00+00:00,75350.525,36272.95,39077.575,105.78
1704798000,2024-01-09T11:00:00+00:00,74870.65,38193.15000000001,36677.499999999985,100.22
1704801600,2024-01-09T12:00:00+00:00,73301.575,36376.25,36925.325,100.82
1704805200,2024-01-09T13:00:00+00:00,71640.425,29996.4,41644.025,110.89
1704808800,2024-01-09T14:00:00+00:00,71549.6,21684.0,49865.600000000006,119.4
1704812400,2024-01-09T15:00:00+00:00,72468.225,18488.6,53979.62500000001,127.85
1704816000,2024-01-09T16:00:00+00:00,75823.35,20496.075,55327.27500000001,137.84
1704819600,2024-01-09T17:00:00+00:00,75635.175,21107.25,54527.925,137.8
1704823200,2024-01-09T18:00:00+00:00,74067.275,20752.625,53314.649999999994,130.43
1704826800,2024-01-09T19:00:00+00:00,70382.9,20064.6,50318.299999999996,120.24
1704830400,2024-01-09T20:00:00+00:00,67294.925,19557.9,47737.025,111.68
1704834000,2024-01-09T21:00:00+00:00,64126.925,18861.725,45265.200000000004,106.18
1704837600,2024-01-09T22:00:00+00:00,61027.775,18157.75,42870.025,97.09
1704841200,2024-01-09T23:00:00+00:00,58579.75,17148.95,41430.8,89.29
1704844800,2024-01-10T00:00:00+00:00,56804.9,16421.8,40383.100000000006,86.76
1704848400,2024-01-10T01:00:00+00:00,55926.4,16302.849999999999,39623.55,86.73
1704852000,2024-01-10T02:00:00+00:00,55822.75,16005.325,39817.425,86.09
1704855600,2024-01-10T03:00:00+00:00,56539.325,16040.824999999999,40498.5,86.3
1704859200,2024-01-10T04:00:00+00:00,59633.775,16139.475,43494.3,89.05
1704862800,2024-01-10T05:00:00+00:00,66529.875,16526.75,50003.125,108.88
1704866400,2024-01-10T06:00:00+00:00,72458.025,16955.95,55502.075,126.29
1704870000,2024-01-10T07:00:00+00:00,75217.125,17667.1,57550.025,141.28
1704873600,2024-01-10T08:00:00+00:00,76072.2,21634.524999999998,54437.675,130.39
1704877200,2024-01-10T09:00:00+00:00,75825.575,27114.475000000002,48711.09999999999,118.56
1704880800,2024-01-10T10:00:00+00:00,75475.225,31409.075,44066.15000000001,109.13
1704884400,2024-01-10T11:00:00+00:00,74560.575,32642.025,41918.549999999996,102.21
1704888000,2024-01-10T12:00:00+00:00,73173.2,30146.575,43026.625,105.61
1704891600,2024-01-10T13:00:00+00:00,71820.8,24121.850000000002,47698.95,112.91
1704895200,2024-01-10T14:00:00+00:00,71645.4,16459.125,55186.274999999994,123.8
1704898800,2024-01-10T15:00:00+00:00,72855.425,13157.0,59698.425,134.64
1704902400,2024-01-10T16:00:00+00:00,75665.225,14661.349999999999,61003.87500000001,143.79
1704906000,2024-01-10T17:00:00+00:00,75288.175,15180.15,60108.025,140.0
1704909600,2024-01-10T18:00:00+00:00,73986.925,14131.375,59855.55,132.15
1704913200,2024-01-10T19:00:00+00:00,70643.1,12881.775,57761.325000000004,120.0
1704916800,2024-01-10T20:00:00+00:00,67180.4,11905.975,55274.424999999996,109.76
1704920400,2024-01-10T21:00:00+00:00,64276.175,11282.724999999999,52993.450000000004,104.49
1704924000,2024-01-10T22:00:00+00:00,60920.475000000006,10984.675000000001,49935.8,96.03
1704927600,2024-01-10T23:00:00+00:00,59070.25,11000.425,48069.825,91.75
1704931200,2024-01-11T00:00:00+00:00,57870.175,11441.95,46428.225000000006,88.59
1704934800,2024-01-11T01:00:00+00:00,56693.475,11988.325,44705.149999999994,87.25
1704938400,2024-01-11T02:00:00+00:00,56754.225,12273.325,44480.899999999994,82.38
1704942000,2024-01-11T03:00:00+00:00,57773.45,12885.575,44887.875,81.95
1704945600,2024-01-11T04:00:00+00:00,61085.15,13940.575,47144.575,89.36
1704949200,2024-01-11T05:00:00+00:00,67941.75,14970.4,52971.35,102.07
1704952800,2024-01-11T06:00:00+00:00,73859.9,16376.099999999999,57483.799999999996,116.86
1704956400,2024-01-11T07:00:00+00:00,76608.175,18100.925,58507.25,141.0
1704960000,2024-01-11T08:00:00+00:00,76805.875,22708.899999999998,54096.975000000006,129.16
1704963600,2024-01-11T09:00:00+00:00,76557.575,28514.524999999998,48043.05,113.65
1704967200,2024-01-11T10:00:00+00:00,76509.9,32464.7,44045.2,106.48
1704970800,2024-01-11T11:00:00+00:00,75765.075,32570.15,43194.924999999996,99.38
1704974400,2024-01-11T12:00:00+00:00,74928.325,30084.85,44843.475,99.0
1704978000,2024-01-11T13:00:00+00:00,73155.0,24895.475,48259.525,105.98
1704981600,2024-01-11T14:00:00+00:00,72730.45,18333.15,54397.299999999996,117.96
1704985200,2024-01-11T15:00:00+00:00,73805.9,14673.724999999999,59132.174999999996,137.35
1704988800,2024-01-11T16:00:00+00:00,75998.85,14164.6,61834.25000000001,150.09
1704992400,2024-01-11T17:00:00+00:00,75367.075,13657.425,61709.649999999994,136.69
1704996000,2024-01-11T18:00:00+00:00,74061.65,12913.85,61147.799999999996,132.31
1704999600,2024-01-11T19:00:00+00:00,70301.4,12043.224999999999,58258.174999999996,117.88
1705003200,2024-01-11T20:00:00+00:00,66602.3,11085.725,55516.575000000004,107.19
1705006800,2024-01-11T21:00:00+00:00,63592.4,10232.65,53359.75,100.0
1705010400,2024-01-11T22:00:00+00:00,59735.2,10116.55,49618.649999999994,97.22
1705014000,2024-01-11T23:00:00+00:00,57196.799999999996,10129.1,47067.7,91.04
1705017600,2024-01-12T00:00:00+00:00,55800.825,10381.349999999999,45419.475,88.22
1705021200,2024-01-12T01:00:00+00:00,55353.55,10841.35,44512.200000000004,85.22
1705024800,2024-01-12T02:00:00+00:00,55364.475,10894.1,44470.375,84.63
1705028400,2024-01-12T03:00:00+00:00,56716.425,11871.575,44844.850000000006,84.34
1705032000,2024-01-12T04:00:00+00:00,60290.575,13197.975,47092.6,85.32
1705035600,2024-01-12T05:00:00+00:00,66912.325,14120.4,52791.924999999996,92.11
1705039200,2024-01-12T06:00:00+00:00,72306.9,14769.675,57537.22499999999,118.16
1705042800,2024-01-12T07:00:00+00:00,75210.425,15612.5,59597.925,140.74
1705046400,2024-01-12T08:00:00+00:00,76709.025,18235.95,58473.075,134.96
1705050000,2024-01-12T09:00:00+00:00,77306.45,21068.074999999997,56238.375,122.01
1705053600,2024-01-12T10:00:00+00:00,77386.325,23144.2,54242.125,114.73
1705057200,2024-01-12T11:00:00+00:00,76856.85,24319.35,52537.50000000001,106.98
1705060800,2024-01-12T12:00:00+00:00,75302.275,24552.925,50749.34999999999,103.08
1705064400,2024-01-12T13:00:00+00:00,73713.375,23490.175,50223.2,104.54
1705068000,2024-01-12T14:00:00+00:00,73335.42499999999,21339.325,51996.09999999999,110.0
1705071600,2024-01-12T15:00:00+00:00,73992.2,20574.975000000002,53417.22499999999,120.0
1705075200,2024-01-12T16:00:00+00:00,75347.225,20493.875,54853.350000000006,127.5
1705078800,2024-01-12T17:00:00+00:00,74393.85,20392.0,54001.850000000006,126.0
1705082400,2024-01-12T18:00:00+00:00,72567.025,20434.525,52132.49999999999,119.47
1705086000,2024-01-12T19:00:00+00:00,68647.3,20426.95,48220.350000000006,108.79
1705089600,2024-01-12T20:00:00+00:00,65143.925,20811.875,44332.05,98.48
1705093200,2024-01-12T21:00:00+00:00,62063.475,20740.9,41322.575,93.37
1705096800,2024-01-12T22:00:00+00:00,58982.925,21560.125,37422.8,85.38
1705100400,2024-01-12T23:00:00+00:00,55751.225,21163.275,34587.95,90.0
1705104000,2024-01-13T00:00:00+00:00,53565.725,22351.75,31213.975,85.0
1705107600,2024-01-13T01:00:00+00:00,52533.025,23291.625,29241.4,82.0
1705111200,2024-01-13T02:00:00+00:00,52124.1,24697.25,27426.85,78.47
1705114800,2024-01-13T03:00:00+00:00,52222.3,25931.75,26290.550000000003,75.0
1705118400,2024-01-13T04:00:00+00:00,52333.3,26489.05,25844.250000000004,74.92
1705122000,2024-01-13T05:00:00+00:00,53409.45,26889.9,26519.549999999996,78.1
1705125600,2024-01-13T06:00:00+00:00,57276.325,28509.175,28767.149999999998,82.22
1705129200,2024-01-13T07:00:00+00:00,61263.7,31056.525,30207.174999999996,85.26
1705132800,2024-01-13T08:00:00+00:00,64663.975,33739.25,30924.725,75.11
1705136400,2024-01-13T09:00:00+00:00,67005.55,36331.85,30673.700000000004,74.21
1705140000,2024-01-13T10:00:00+00:00,68334.75,38500.75,29834.0,72.72
1705143600,2024-01-13T11:00:00+00:00,68752.85,40147.55,28605.300000000003,70.35
1705147200,2024-01-13T12:00:00+00:00,68248.325,40296.475,27951.85,63.67
1705150800,2024-01-13T13:00:00+00:00,67297.275,40346.600000000006,26950.67499999999,67.91
1705154400,2024-01-13T14:00:00+00:00,66777.45,39536.875,27240.574999999997,68.61
1705158000,2024-01-13T15:00:00+00:00,67311.075,39225.325,28085.75,70.78
1705161600,2024-01-13T16:00:00+00:00,69658.5,39358.15,30300.35,74.22
1705165200,2024-01-13T17:00:00+00:00,69616.875,39623.675,29993.199999999997,75.81
1705168800,2024-01-13T18:00:00+00:00,67346.775,38860.475,28486.299999999996,73.82
1705172400,2024-01-13T19:00:00+00:00,63461.3,37281.35,26179.950000000004,73.06
1705176000,2024-01-13T20:00:00+00:00,60660.975,36760.65,23900.324999999997,70.93
1705179600,2024-01-13T21:00:00+00:00,59062.95,36110.125,22952.824999999997,64.3
1705183200,2024-01-13T22:00:00+00:00,56707.5,36118.35,20589.15,63.16
1705186800,2024-01-13T23:00:00+00:00,52619.575,36026.174999999996,16593.4,64.02
1705190400,2024-01-14T00:00:00+00:00,51433.875,36676.425,14757.449999999997,62.11
1705194000,2024-01-14T01:00:00+00:00,50152.95,36379.85,13773.099999999999,62.93
1705197600,2024-01-14T02:00:00+00:00,49241.525,36465.575,12775.950000000004,64.01
1705201200,2024-01-14T03:00:00+00:00,49235.45,35645.725,13589.724999999999,64.67
1705204800,2024-01-14T04:00:00+00:00,48802.7,34507.65,14295.049999999996,65.2
1705208400,2024-01-14T05:00:00+00:00,48407.775,33875.9,14531.875,67.31
1705212000,2024-01-14T06:00:00+00:00,50500.55,32830.825,17669.725000000006,71.66
1705215600,2024-01-14T07:00:00+00:00,53873.6,32365.65,21507.949999999997,76.74
